Date,AAPL,ADBE,BBY,CAT,CHD,EL,ETSY,F,FDX,HSY,IBM,LEVI,MA,MBG.DE,MDLZ,META,MMM,MSI,NFLX,NSRGY,PEP,TMUS,TPR,ULTA,UPS,ZM
2019-06-04,0.01515201557722956,0.015937790113577766,-0.010043613908721216,-0.009579740973553852,-0.03275252909561499,0.009576228259136288,-0.018484928189361094,0.010825723397220433,0.02615825857510168,-0.01538697681572998,0.013026329300476869,0.019769613218653337,0.007131847922194456,0.0198278945613084,-0.010183195568039372,-0.0010243162843708298,0.005123584852825713,0.010456327866346982,0.02838499695172536,-0.03682916050129159,-0.02073455071726049,-0.0013511808696173855,0.021246330507643352,-0.006520112296069636,0.01606865160635995,0.015985235239394324
2019-06-05,0.007981206823434395,0.007282282126233053,-0.019422368193769857,0.0003570882500927297,0.017267529605202725,-0.0037303814617652975,-0.004243460030933566,-0.02227502286052019,-0.014427430097896266,0.013471028173764221,-0.01720537171560954,-0.01514480286702391,0.020251449986963932,-0.019071795723289986,0.0071813442613795075,-0.0041619675267075,-0.010840237021542354,0.01535046366063364,-0.0015687108091895219,-0.00268369901267973,0.009812798098916664,-0.000235003395303357,-0.0041685116973431136,-0.0023501174877997855,-0.0025299927627593366,-0.017051834045232583
2019-06-06,0.008546167482043732,0.0009742957755185522,-0.02068777647578468,-0.003942628787207747,0.0042511706713901365,0.017041903298970373,0.001507890128471745,-0.009202700988066304,-0.01710744687683674,0.0029082064746188685,-0.0005838210044388781,-0.030045753577669587,-9.040704989526915e-06,-0.021432136611370223,0.0036868587619851567,-0.0051840874262594205,-0.0008258593991927743,-0.003956547888762207,-0.0022000350009541148,-0.0014800306250166706,0.005709429111176112,-0.010592371568846737,-0.013577248917185591,0.0023092855197708317,-0.008273680869083866,0.011675784001461631
2019-06-07,0.016119233959311696,0.001729435064025342,0.01229499711882287,-0.0018260762645252449,-0.008441381347034094,0.006348325032709656,0.020651436392716382,-0.00947224988946438,-0.003038312584595193,-0.004887203494393644,-0.0022539091919979715,-0.0032931751358269423,0.02041411209375643,-0.0043684842723064055,-2.2537983853210264e-05,0.019324851468757176,0.000976357235917158,0.00565328812396082,-2.5305442814316237e-05,-0.00024317572783649766,0.0007921168297397863,0.0037221500194333235,0.011116437922063627,-0.01687381181006664,-0.008150992321054096,0.17356377415250157
2019-06-10,0.008119409375086706,0.0031771450897504216,0.018409846263214735,0.005624524818986121,-0.013508672895996665,0.0018991000008501402,0.01756562750852897,0.0014875136614893592,0.01951428677429079,-0.013862200919214085,0.006066782896823497,0.02776741611351996,-0.003531401837309822,,-0.0015130910444542955,0.0038197486242226297,0.005423432594531041,-0.017314605384342263,-0.029211864865047565,-0.007392828975925636,-0.0037610637634326594,-0.009333296910926325,-0.013916221691200104,-0.007942561196031206,0.01427505652708394,0.07986942592414503
2019-06-11,0.011929392369382952,-0.015167014108216526,0.0054117320608121355,0.01259730522593927,-0.0074127872492931735,-0.002627463320952761,0.02898259829538985,0.010533253666761833,-0.014479654470142544,0.0009346988727224614,0.009330152278918091,-0.03383004703199344,-0.00881920281376769,,-0.003340916628358004,0.01911226995144044,0.004033927309968877,-0.005532310713607602,-0.0017523700359105554,-0.003271332430146434,-0.002569481021028275,-0.015432310606689259,-0.007991578899725127,0.009132025554851597,-0.00044929901534351835,-0.069552053621458
2019-06-12,-0.001145061349379417,0.005117423095359452,-0.006728858315161679,0.0006233669118643759,0.0033414427391231794,0.0002343661973541744,0.03165945848867269,-0.005018766793461249,0.01414223132001613,0.012270164619197832,-0.00590642125784302,-0.01135341360855835,0.0027576297986988685,-0.0058025615777181905,0.012409908559950278,-0.015143976090745581,0.002629690352031977,0.0067088368395806786,-0.01421769923308236,0.0033147027178190847,0.001586931366850397,0.0009775068695758726,-0.027908789377656062,0.010302034530876192,0.005937366771033625,0.08530935807591677
2019-06-13,-0.004303265823542679,-0.006047997979946151,0.01746973619000003,-0.003546542989565804,-0.002144295309949973,0.0003052265257899034,0.008624967460005184,0.01722209347732795,0.022549688235687704,-0.008365579941904566,0.00250144526966678,0.02256285202348396,-0.014140701839028269,-0.00232966525470224,-0.002264203552363009,0.00978511658211767,-0.005043951403707725,-0.009012075242148199,-0.010261326024416428,-0.0094927792701337,-0.00559958488794654,-0.016434786414392888,0.034404126413649205,0.01629229805068433,0.012037921274622665,-0.02180682780420906
2019-06-14,-0.005650778742238849,-0.005699342612384695,0.004497440544979137,0.0020833699100248904,0.004471339184673351,-0.004401236790860574,-0.03050840104343777,-0.006340618604718129,-0.005149012115958196,0.006624677231657161,-0.002881585954762955,0.016248088303713937,-0.0025998260610637924,-0.01406051889812987,0.008930890684333948,0.023361645546678522,-0.011181212987675049,0.004112506458078036,-0.009162123130517785,0.0047675617002285176,3.182929570644255e-05,0.0076556707467103635,-0.011748317185246604,0.015361826624027186,-0.002309387281838937,-0.004926339038572314
2019-06-17,0.005034734691005793,0.003880877746130995,0.0081549993549217,-0.0002244692669333137,0.0012713708170950522,0.0032516034977931874,0.008802705080416029,0.006082444616732907,-0.005975685855749924,-0.005414093939957398,-0.0024117385866391228,0.014889544704250524,-0.004391756273031011,-0.0031461510039977325,-0.00638125125785749,0.04142201688362679,-0.0003917797743542284,0.020833272647235335,0.031123138922888538,-0.0005384726680528473,-0.0025137899791679574,0.004008099194370951,0.003130485346713563,-0.013423973979763248,-0.00309662754826856,-0.022668714893588793
2019-06-18,0.013801111260556498,-0.005435859051878378,0.020599244531196215,0.013923729218857872,-0.02264930541444432,-0.001159551765810507,-0.03177410680057735,-0.004742542424791996,0.006285291674410276,-0.00572348756200447,0.0008793865814096247,-0.012924214297825198,-0.011222264458537023,0.01870934986179118,-0.013187789252426696,-0.012574238195486864,0.020742040839844433,-0.0020880825298388306,0.008821232289172976,-0.005098262785320218,-0.013188539196110516,0.005826913598870442,0.012197570273864367,-0.01822709736500039,-0.0023208750565677505,0.005877328187450903
2019-06-19,-0.005907721858539272,0.049150080110741845,-0.01798899130190501,-0.0008368198820256634,-0.0048190738254120236,0.0008110107115502085,0.014789332281081702,-0.008925774541916343,-0.0016625669571066481,-0.00551675195088408,0.0021473345972242708,0.02229080692861629,0.0011104694974410911,0.008111994092350416,0.006178881353378296,-0.008238277317161646,-0.009443927732552093,0.005797799942800275,0.01493596541251807,-0.005626398501754726,0.002996925598263145,0.021085880507967225,0.00262346657489565,0.027630328934866277,-0.00876125636948022,0.024614194310340176
2019-06-20,-0.0014365771193245447,0.027957828257757278,0.001914926204106937,0.013650111893413808,-0.007241124952058753,0.007989361070367407,0.000654061471874634,-0.009472185190685156,0.0021755718720164463,-0.011357624511877384,0.003439932095480991,-0.033228596550890055,0.017156696983050557,-0.006016730075942833,-0.0022074735838939485,0.0014625857255115005,0.00921020852861476,-0.007550681507503043,-0.004823232925923904,0.008968206902758569,0.00038854237596730457,-0.013943090550540993,0.003651101972542037,-0.008074912652352495,0.008645387452935971,-0.01035114151871619
2019-06-21,-0.00215008635404923,-0.007942719924010966,-0.011169372240784403,0.0032049625460176534,-0.004241106781884274,-0.007758971259180458,-0.04305289359016129,-0.003720725533299274,-0.013635089320766403,-0.0024458360644903365,0.0037800530731008086,0.0003409739856762295,-0.007436886150693489,0.00632284681834594,-0.0025272942817354815,0.009753724519794393,-0.002133048415797867,-0.009348392982322373,0.012211867213035021,-0.002785866761080835,-0.0002315590677649526,-0.027356469483529655,0.015831810394813073,-0.005801107634317182,-0.010636402121854238,-0.016629357622564456
